Common Name	Description	NCBI GeneID	Gene Type	Protein Count	RNA Type	Symbol	Taxonomic ID	Taxonomic Name	Transcript Accession	Transcript CDS Sequence Accession	Transcript CDS Order	Transcript CDS Orientation	Transcript CDS Start	Transcript CDS Stop	Transcript Count	Transcript Ensembl Transcript	Transcript Genomic Accession 	Transcript Genomic Exons Order	Transcript Genomic Exons Orientation	Transcript Genomic Exons Start	Transcript Genomic Exons Stop	Transcript Genomic Order	Transcript Genomic Orientation	Transcript Genomic Start	Transcript Genomic Stop	Transcript Genomic Seq Name	Transcript Transcript Length	Transcript Transcript Name	Transcript Protein Accession	Transcript Protein Ensembl Protein	Transcript Protein Isoform	Transcript Protein Length	Transcript Protein Mature Peptide Accession	Transcript Protein Mature Peptide Length	Transcript Protein Mature Peptide Name	Transcript Protein Name	Transcript Select Category	Transcript Type
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535612.1	XM_032535612.1			190	1662	2		NC_045746.1	4		3100703	3100925		plus	3098720	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1975	transcript variant X1	XP_032391503.1		isoform X1	490				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535612.1	XM_032535612.1			190	1662	2		NC_045746.1	5		3101915	3102037		plus	3098720	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1975	transcript variant X1	XP_032391503.1		isoform X1	490				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535612.1	XM_032535612.1			190	1662	2		NC_045746.1	6		3102142	3102314		plus	3098720	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1975	transcript variant X1	XP_032391503.1		isoform X1	490				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535612.1	XM_032535612.1			190	1662	2		NC_045746.1	7		3102406	3102637		plus	3098720	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1975	transcript variant X1	XP_032391503.1		isoform X1	490				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535612.1	XM_032535612.1			190	1662	2		NC_045746.1	8		3102735	3102887		plus	3098720	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1975	transcript variant X1	XP_032391503.1		isoform X1	490				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535612.1	XM_032535612.1			190	1662	2		NC_045746.1	9		3103003	3103083		plus	3098720	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1975	transcript variant X1	XP_032391503.1		isoform X1	490				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535612.1	XM_032535612.1			190	1662	2		NC_045746.1	10		3103206	3103568		plus	3098720	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1975	transcript variant X1	XP_032391503.1		isoform X1	490				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535613.1	XM_032535613.1			189	1538	2		NC_045746.1	1		3098721	3098996		plus	3098721	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1851	transcript variant X2	XP_032391504.1		isoform X2	449				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535613.1	XM_032535613.1			189	1538	2		NC_045746.1	2		3100157	3100341		plus	3098721	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1851	transcript variant X2	XP_032391504.1		isoform X2	449				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535613.1	XM_032535613.1			189	1538	2		NC_045746.1	3		3100439	3100603		plus	3098721	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1851	transcript variant X2	XP_032391504.1		isoform X2	449				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535613.1	XM_032535613.1			189	1538	2		NC_045746.1	4		3100703	3100925		plus	3098721	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1851	transcript variant X2	XP_032391504.1		isoform X2	449				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535613.1	XM_032535613.1			189	1538	2		NC_045746.1	5		3102142	3102314		plus	3098721	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1851	transcript variant X2	XP_032391504.1		isoform X2	449				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535613.1	XM_032535613.1			189	1538	2		NC_045746.1	6		3102406	3102637		plus	3098721	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1851	transcript variant X2	XP_032391504.1		isoform X2	449				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535613.1	XM_032535613.1			189	1538	2		NC_045746.1	7		3102735	3102887		plus	3098721	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1851	transcript variant X2	XP_032391504.1		isoform X2	449				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535613.1	XM_032535613.1			189	1538	2		NC_045746.1	8		3103003	3103083		plus	3098721	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1851	transcript variant X2	XP_032391504.1		isoform X2	449				cartilage matrix protein		PROTEIN_CODING_MODEL
orangethroat darter	matrilin 1	116701738	PROTEIN_CODING	2		matn1	54343	Etheostoma spectabile	XM_032535613.1	XM_032535613.1			189	1538	2		NC_045746.1	9		3103206	3103568		plus	3098721	3103568	Chromosome 14 Reference UIUC_Espe_1.0 Primary Assembly	1851	transcript variant X2	XP_032391504.1		isoform X2	449				cartilage matrix protein		PROTEIN_CODING_MODEL
greater horseshoe bat	matrilin 1	117027251	PROTEIN_CODING	1		MATN1	59479	Rhinolophus ferrumequinum	XM_033114806.1	XM_033114806.1			215	1705	1		NC_046292.1	1		20998572	20998879		minus	20988909	20998879	Chromosome 9 Reference mRhiFer1_v1.p	2180		XP_032970697.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
greater horseshoe bat	matrilin 1	117027251	PROTEIN_CODING	1		MATN1	59479	Rhinolophus ferrumequinum	XM_033114806.1	XM_033114806.1			215	1705	1		NC_046292.1	2		20996474	20996820		minus	20988909	20998879	Chromosome 9 Reference mRhiFer1_v1.p	2180		XP_032970697.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
greater horseshoe bat	matrilin 1	117027251	PROTEIN_CODING	1		MATN1	59479	Rhinolophus ferrumequinum	XM_033114806.1	XM_033114806.1			215	1705	1		NC_046292.1	3		20993760	20993982		minus	20988909	20998879	Chromosome 9 Reference mRhiFer1_v1.p	2180		XP_032970697.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
greater horseshoe bat	matrilin 1	117027251	PROTEIN_CODING	1		MATN1	59479	Rhinolophus ferrumequinum	XM_033114806.1	XM_033114806.1			215	1705	1		NC_046292.1	4		20992636	20992761		minus	20988909	20998879	Chromosome 9 Reference mRhiFer1_v1.p	2180		XP_032970697.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
greater horseshoe bat	matrilin 1	117027251	PROTEIN_CODING	1		MATN1	59479	Rhinolophus ferrumequinum	XM_033114806.1	XM_033114806.1			215	1705	1		NC_046292.1	5		20991758	20992174		minus	20988909	20998879	Chromosome 9 Reference mRhiFer1_v1.p	2180		XP_032970697.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
greater horseshoe bat	matrilin 1	117027251	PROTEIN_CODING	1		MATN1	59479	Rhinolophus ferrumequinum	XM_033114806.1	XM_033114806.1			215	1705	1		NC_046292.1	6		20991026	20991178		minus	20988909	20998879	Chromosome 9 Reference mRhiFer1_v1.p	2180		XP_032970697.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
greater horseshoe bat	matrilin 1	117027251	PROTEIN_CODING	1		MATN1	59479	Rhinolophus ferrumequinum	XM_033114806.1	XM_033114806.1			215	1705	1		NC_046292.1	7		20990094	20990174		minus	20988909	20998879	Chromosome 9 Reference mRhiFer1_v1.p	2180		XP_032970697.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
greater horseshoe bat	matrilin 1	117027251	PROTEIN_CODING	1		MATN1	59479	Rhinolophus ferrumequinum	XM_033114806.1	XM_033114806.1			215	1705	1		NC_046292.1	8		20988909	20989433		minus	20988909	20998879	Chromosome 9 Reference mRhiFer1_v1.p	2180		XP_032970697.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	117502212	PROTEIN_CODING	1		matn1	390379	Thalassophryne amazonica	XM_034161246.1	XM_034161246.1			1081	2553	1		NC_047122.1	1		47821969	47822826		plus	47821969	47851398	Chromosome 20 Reference fThaAma1.1	3040		XP_034017137.1			490				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	117502212	PROTEIN_CODING	1		matn1	390379	Thalassophryne amazonica	XM_034161246.1	XM_034161246.1			1081	2553	1		NC_047122.1	2		47844659	47844968		plus	47821969	47851398	Chromosome 20 Reference fThaAma1.1	3040		XP_034017137.1			490				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	117502212	PROTEIN_CODING	1		matn1	390379	Thalassophryne amazonica	XM_034161246.1	XM_034161246.1			1081	2553	1		NC_047122.1	3		47847033	47847217		plus	47821969	47851398	Chromosome 20 Reference fThaAma1.1	3040		XP_034017137.1			490				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	117502212	PROTEIN_CODING	1		matn1	390379	Thalassophryne amazonica	XM_034161246.1	XM_034161246.1			1081	2553	1		NC_047122.1	4		47847315	47847479		plus	47821969	47851398	Chromosome 20 Reference fThaAma1.1	3040		XP_034017137.1			490				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	117502212	PROTEIN_CODING	1		matn1	390379	Thalassophryne amazonica	XM_034161246.1	XM_034161246.1			1081	2553	1		NC_047122.1	5		47847569	47847791		plus	47821969	47851398	Chromosome 20 Reference fThaAma1.1	3040		XP_034017137.1			490				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	117502212	PROTEIN_CODING	1		matn1	390379	Thalassophryne amazonica	XM_034161246.1	XM_034161246.1			1081	2553	1		NC_047122.1	6		47848724	47848846		plus	47821969	47851398	Chromosome 20 Reference fThaAma1.1	3040		XP_034017137.1			490				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	117502212	PROTEIN_CODING	1		matn1	390379	Thalassophryne amazonica	XM_034161246.1	XM_034161246.1			1081	2553	1		NC_047122.1	7		47848976	47849148		plus	47821969	47851398	Chromosome 20 Reference fThaAma1.1	3040		XP_034017137.1			490				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	117502212	PROTEIN_CODING	1		matn1	390379	Thalassophryne amazonica	XM_034161246.1	XM_034161246.1			1081	2553	1		NC_047122.1	8		47850116	47850347		plus	47821969	47851398	Chromosome 20 Reference fThaAma1.1	3040		XP_034017137.1			490				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	117502212	PROTEIN_CODING	1		matn1	390379	Thalassophryne amazonica	XM_034161246.1	XM_034161246.1			1081	2553	1		NC_047122.1	9		47850432	47850584		plus	47821969	47851398	Chromosome 20 Reference fThaAma1.1	3040		XP_034017137.1			490				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	117502212	PROTEIN_CODING	1		matn1	390379	Thalassophryne amazonica	XM_034161246.1	XM_034161246.1			1081	2553	1		NC_047122.1	10		47850668	47850748		plus	47821969	47851398	Chromosome 20 Reference fThaAma1.1	3040		XP_034017137.1			490				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	117502212	PROTEIN_CODING	1		matn1	390379	Thalassophryne amazonica	XM_034161246.1	XM_034161246.1			1081	2553	1		NC_047122.1	11		47850862	47851398		plus	47821969	47851398	Chromosome 20 Reference fThaAma1.1	3040		XP_034017137.1			490				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	118994568	PROTEIN_CODING	1		MATN1	192404	Sturnira hondurensis	XM_037057219.1	XM_037057219.1			55	1545	1		NW_023516060.1	1		1938650	1938797		minus	1929141	1938797	NW_023516060 Unplaced Scaffold Reference WHU_Shon_v2.1	2006		XP_036913114.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	118994568	PROTEIN_CODING	1		MATN1	192404	Sturnira hondurensis	XM_037057219.1	XM_037057219.1			55	1545	1		NW_023516060.1	2		1936506	1936852		minus	1929141	1938797	NW_023516060 Unplaced Scaffold Reference WHU_Shon_v2.1	2006		XP_036913114.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	118994568	PROTEIN_CODING	1		MATN1	192404	Sturnira hondurensis	XM_037057219.1	XM_037057219.1			55	1545	1		NW_023516060.1	3		1933562	1933784		minus	1929141	1938797	NW_023516060 Unplaced Scaffold Reference WHU_Shon_v2.1	2006		XP_036913114.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	118994568	PROTEIN_CODING	1		MATN1	192404	Sturnira hondurensis	XM_037057219.1	XM_037057219.1			55	1545	1		NW_023516060.1	4		1932566	1932691		minus	1929141	1938797	NW_023516060 Unplaced Scaffold Reference WHU_Shon_v2.1	2006		XP_036913114.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	118994568	PROTEIN_CODING	1		MATN1	192404	Sturnira hondurensis	XM_037057219.1	XM_037057219.1			55	1545	1		NW_023516060.1	5		1931705	1932121		minus	1929141	1938797	NW_023516060 Unplaced Scaffold Reference WHU_Shon_v2.1	2006		XP_036913114.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	118994568	PROTEIN_CODING	1		MATN1	192404	Sturnira hondurensis	XM_037057219.1	XM_037057219.1			55	1545	1		NW_023516060.1	6		1930955	1931107		minus	1929141	1938797	NW_023516060 Unplaced Scaffold Reference WHU_Shon_v2.1	2006		XP_036913114.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	118994568	PROTEIN_CODING	1		MATN1	192404	Sturnira hondurensis	XM_037057219.1	XM_037057219.1			55	1545	1		NW_023516060.1	7		1930312	1930392		minus	1929141	1938797	NW_023516060 Unplaced Scaffold Reference WHU_Shon_v2.1	2006		XP_036913114.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
	matrilin 1	118994568	PROTEIN_CODING	1		MATN1	192404	Sturnira hondurensis	XM_037057219.1	XM_037057219.1			55	1545	1		NW_023516060.1	8		1929141	1929651		minus	1929141	1938797	NW_023516060 Unplaced Scaffold Reference WHU_Shon_v2.1	2006		XP_036913114.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
southern two-toed sloth	matrilin 1	119520194	PROTEIN_CODING	1		MATN1	27675	Choloepus didactylus	XM_037817900.1	XM_037817900.1			1	1491	1		NC_051308.1	1		219112626	219112719		plus	219112626	219122021	Chromosome 2 Reference mChoDid1.pri Primary Assembly	1491		XP_037673828.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
southern two-toed sloth	matrilin 1	119520194	PROTEIN_CODING	1		MATN1	27675	Choloepus didactylus	XM_037817900.1	XM_037817900.1			1	1491	1		NC_051308.1	2		219114434	219114780		plus	219112626	219122021	Chromosome 2 Reference mChoDid1.pri Primary Assembly	1491		XP_037673828.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
southern two-toed sloth	matrilin 1	119520194	PROTEIN_CODING	1		MATN1	27675	Choloepus didactylus	XM_037817900.1	XM_037817900.1			1	1491	1		NC_051308.1	3		219117676	219117898		plus	219112626	219122021	Chromosome 2 Reference mChoDid1.pri Primary Assembly	1491		XP_037673828.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
southern two-toed sloth	matrilin 1	119520194	PROTEIN_CODING	1		MATN1	27675	Choloepus didactylus	XM_037817900.1	XM_037817900.1			1	1491	1		NC_051308.1	4		219118932	219119057		plus	219112626	219122021	Chromosome 2 Reference mChoDid1.pri Primary Assembly	1491		XP_037673828.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
southern two-toed sloth	matrilin 1	119520194	PROTEIN_CODING	1		MATN1	27675	Choloepus didactylus	XM_037817900.1	XM_037817900.1			1	1491	1		NC_051308.1	5		219119491	219119907		plus	219112626	219122021	Chromosome 2 Reference mChoDid1.pri Primary Assembly	1491		XP_037673828.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
southern two-toed sloth	matrilin 1	119520194	PROTEIN_CODING	1		MATN1	27675	Choloepus didactylus	XM_037817900.1	XM_037817900.1			1	1491	1		NC_051308.1	6		219120507	219120659		plus	219112626	219122021	Chromosome 2 Reference mChoDid1.pri Primary Assembly	1491		XP_037673828.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
southern two-toed sloth	matrilin 1	119520194	PROTEIN_CODING	1		MATN1	27675	Choloepus didactylus	XM_037817900.1	XM_037817900.1			1	1491	1		NC_051308.1	7		219121268	219121348		plus	219112626	219122021	Chromosome 2 Reference mChoDid1.pri Primary Assembly	1491		XP_037673828.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
southern two-toed sloth	matrilin 1	119520194	PROTEIN_CODING	1		MATN1	27675	Choloepus didactylus	XM_037817900.1	XM_037817900.1			1	1491	1		NC_051308.1	8		219121972	219122021		plus	219112626	219122021	Chromosome 2 Reference mChoDid1.pri Primary Assembly	1491		XP_037673828.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739431.1	XM_039739431.1			175	1650	2		NC_053170.1	1		29015889	29016162		plus	29015889	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2221	transcript variant X2	XP_039595365.1		isoform X2	491				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739431.1	XM_039739431.1			175	1650	2		NC_053170.1	2		29028551	29028894		plus	29015889	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2221	transcript variant X2	XP_039595365.1		isoform X2	491				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739431.1	XM_039739431.1			175	1650	2		NC_053170.1	3		29035933	29036155		plus	29015889	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2221	transcript variant X2	XP_039595365.1		isoform X2	491				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739431.1	XM_039739431.1			175	1650	2		NC_053170.1	4		29037502	29037624		plus	29015889	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2221	transcript variant X2	XP_039595365.1		isoform X2	491				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739431.1	XM_039739431.1			175	1650	2		NC_053170.1	5		29039027	29039428		plus	29015889	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2221	transcript variant X2	XP_039595365.1		isoform X2	491				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739431.1	XM_039739431.1			175	1650	2		NC_053170.1	6		29042633	29042785		plus	29015889	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2221	transcript variant X2	XP_039595365.1		isoform X2	491				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739431.1	XM_039739431.1			175	1650	2		NC_053170.1	7		29043692	29043772		plus	29015889	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2221	transcript variant X2	XP_039595365.1		isoform X2	491				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739431.1	XM_039739431.1			175	1650	2		NC_053170.1	8		29048442	29049062		plus	29015889	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2221	transcript variant X2	XP_039595365.1		isoform X2	491				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739430.1	XM_039739430.1			173	1651	2		NC_053170.1	1		29015891	29016162		plus	29015891	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2222	transcript variant X1	XP_039595364.1		isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739430.1	XM_039739430.1			173	1651	2		NC_053170.1	2		29028548	29028894		plus	29015891	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2222	transcript variant X1	XP_039595364.1		isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739430.1	XM_039739430.1			173	1651	2		NC_053170.1	3		29035933	29036155		plus	29015891	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2222	transcript variant X1	XP_039595364.1		isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739430.1	XM_039739430.1			173	1651	2		NC_053170.1	4		29037502	29037624		plus	29015891	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2222	transcript variant X1	XP_039595364.1		isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
gray bichir	matrilin 1	120517240	PROTEIN_CODING	2		matn1	55291	Polypterus senegalus	XM_039739430.1	XM_039739430.1			173	1651	2		NC_053170.1	5		29039027	29039428		plus	29015891	29049062	Chromosome 17 Reference ASM1683550v1 Primary Assembly	2222	transcript variant X1	XP_039595364.1		isoform X1	492				cartilage matrix protein		PROTEIN_CODING_MODEL
